code_commune,nom_commune,code_departement,nom_departement,nom_region,latitude,longitude,image_1,image_2,image_3,image_4
51454,Reims,51,Marne,Grand Est,49.24415658377228,4.038755496713945,images\image_981_heading_0.jpg,images\image_981_heading_1.jpg,images\image_981_heading_2.jpg,images\image_981_heading_3.jpg
51449,Prunay,51,Marne,Grand Est,49.19876794577493,4.185123286158186,images\image_982_heading_0.jpg,images\image_982_heading_1.jpg,images\image_982_heading_2.jpg,images\image_982_heading_3.jpg
51449,Prunay,51,Marne,Grand Est,49.21128804341548,4.144878339601247,images\image_983_heading_0.jpg,images\image_983_heading_1.jpg,images\image_983_heading_2.jpg,images\image_983_heading_3.jpg
51598,Vauclerc,51,Marne,Grand Est,48.70635652757538,4.6618572716775075,images\image_984_heading_0.jpg,images\image_984_heading_1.jpg,images\image_984_heading_2.jpg,images\image_984_heading_3.jpg
51454,Reims,51,Marne,Grand Est,49.2236630614748,4.015718757637545,images\image_985_heading_0.jpg,images\image_985_heading_1.jpg,images\image_985_heading_2.jpg,images\image_985_heading_3.jpg
51250,Fismes,51,Marne,Grand Est,49.30818631327234,3.6799493894134847,images\image_986_heading_0.jpg,images\image_986_heading_1.jpg,images\image_986_heading_2.jpg,images\image_986_heading_3.jpg
51454,Reims,51,Marne,Grand Est,49.26479718319875,4.058889134194582,images\image_987_heading_0.jpg,images\image_987_heading_1.jpg,images\image_987_heading_2.jpg,images\image_987_heading_3.jpg
51136,Châtillon-sur-Marne,51,Marne,Grand Est,49.09195169013921,3.765401002317535,images\image_988_heading_0.jpg,images\image_988_heading_1.jpg,images\image_988_heading_2.jpg,images\image_988_heading_3.jpg
51025,Auménancourt,51,Marne,Grand Est,49.380586956498085,4.038178829860359,images\image_989_heading_0.jpg,images\image_989_heading_1.jpg,images\image_989_heading_2.jpg,images\image_989_heading_3.jpg
51230,Épernay,51,Marne,Grand Est,49.03719918615759,3.9639905564385867,images\image_991_heading_0.jpg,images\image_991_heading_1.jpg,images\image_991_heading_2.jpg,images\image_991_heading_3.jpg
51028,Avenay-Val-d'Or,51,Marne,Grand Est,49.06800100495548,4.053007807928625,images\image_993_heading_0.jpg,images\image_993_heading_1.jpg,images\image_993_heading_2.jpg,images\image_993_heading_3.jpg
51028,Avenay-Val-d'Or,51,Marne,Grand Est,49.06455522618056,4.0471722738247715,images\image_994_heading_0.jpg,images\image_994_heading_1.jpg,images\image_994_heading_2.jpg,images\image_994_heading_3.jpg
51419,Outines,51,Marne,Grand Est,48.55809388467282,4.667939146988519,images\image_995_heading_0.jpg,images\image_995_heading_1.jpg,images\image_995_heading_2.jpg,images\image_995_heading_3.jpg
51454,Reims,51,Marne,Grand Est,49.2404848605411,4.060437208555831,images\image_996_heading_0.jpg,images\image_996_heading_1.jpg,images\image_996_heading_2.jpg,images\image_996_heading_3.jpg
51248,Fère-Champenoise,51,Marne,Grand Est,48.74067855469705,3.980143895801396,images\image_998_heading_0.jpg,images\image_998_heading_1.jpg,images\image_998_heading_2.jpg,images\image_998_heading_3.jpg
51227,Écury-sur-Coole,51,Marne,Grand Est,48.89196460120817,4.3331299375852295,images\image_999_heading_0.jpg,images\image_999_heading_1.jpg,images\image_999_heading_2.jpg,images\image_999_heading_3.jpg
52448,Saint-Dizier,52,Haute-Marne,Grand Est,48.64166362027496,4.934914419063724,images\image_1000_heading_0.jpg,images\image_1000_heading_1.jpg,images\image_1000_heading_2.jpg,images\image_1000_heading_3.jpg
52320,Merrey,52,Haute-Marne,Grand Est,48.05312477110314,5.589897890906222,images\image_1001_heading_0.jpg,images\image_1001_heading_1.jpg,images\image_1001_heading_2.jpg,images\image_1001_heading_3.jpg
52247,Illoud,52,Haute-Marne,Grand Est,48.2094264335207,5.561581796821709,images\image_1002_heading_0.jpg,images\image_1002_heading_1.jpg,images\image_1002_heading_2.jpg,images\image_1002_heading_3.jpg
52374,Le Pailly,52,Haute-Marne,Grand Est,47.78382325218433,5.412660318833925,images\image_1005_heading_0.jpg,images\image_1005_heading_1.jpg,images\image_1005_heading_2.jpg,images\image_1005_heading_3.jpg
52301,Maisoncelles,52,Haute-Marne,Grand Est,48.133047024949256,5.528213030255711,images\image_1006_heading_0.jpg,images\image_1006_heading_1.jpg,images\image_1006_heading_2.jpg,images\image_1006_heading_3.jpg
52348,Neuilly-l'Évêque,52,Haute-Marne,Grand Est,47.91810444668129,5.4443995173636495,images\image_1007_heading_0.jpg,images\image_1007_heading_1.jpg,images\image_1007_heading_2.jpg,images\image_1007_heading_3.jpg
52121,Chaumont,52,Haute-Marne,Grand Est,48.0996717674484,5.143205946688186,images\image_1008_heading_0.jpg,images\image_1008_heading_1.jpg,images\image_1008_heading_2.jpg,images\image_1008_heading_3.jpg
52227,Graffigny-Chemin,52,Haute-Marne,Grand Est,48.17061540438105,5.634569204731822,images\image_1009_heading_0.jpg,images\image_1009_heading_1.jpg,images\image_1009_heading_2.jpg,images\image_1009_heading_3.jpg
52523,Vignes-la-Côte,52,Haute-Marne,Grand Est,48.27213510238928,5.321624308022053,images\image_1010_heading_0.jpg,images\image_1010_heading_1.jpg,images\image_1010_heading_2.jpg,images\image_1010_heading_3.jpg
52211,Froncles,52,Haute-Marne,Grand Est,48.31457833032171,5.116631046805849,images\image_1013_heading_0.jpg,images\image_1013_heading_1.jpg,images\image_1013_heading_2.jpg,images\image_1013_heading_3.jpg
52443,Sailly,52,Haute-Marne,Grand Est,48.43465401116667,5.2723458302741,images\image_1018_heading_0.jpg,images\image_1018_heading_1.jpg,images\image_1018_heading_2.jpg,images\image_1018_heading_3.jpg
52265,Bayard-sur-Marne,52,Haute-Marne,Grand Est,48.54892213079847,5.072324647417051,images\image_1019_heading_0.jpg,images\image_1019_heading_1.jpg,images\image_1019_heading_2.jpg,images\image_1019_heading_3.jpg
53160,Montreuil-Poulay,53,Mayenne,Pays de la Loire,48.37393128477185,-0.5334199797619185,images\image_1020_heading_0.jpg,images\image_1020_heading_1.jpg,images\image_1020_heading_2.jpg,images\image_1020_heading_3.jpg
53243,Saint-Ouën-des-Toits,53,Mayenne,Pays de la Loire,48.139213567741216,-0.9178630358064177,images\image_1022_heading_0.jpg,images\image_1022_heading_1.jpg,images\image_1022_heading_2.jpg,images\image_1022_heading_3.jpg
53271,Villaines-la-Juhel,53,Mayenne,Pays de la Loire,48.34202993473742,-0.2778662939865942,images\image_1024_heading_0.jpg,images\image_1024_heading_1.jpg,images\image_1024_heading_2.jpg,images\image_1024_heading_3.jpg
53108,La Gravelle,53,Mayenne,Pays de la Loire,48.08156680948369,-1.029218118068697,images\image_1025_heading_0.jpg,images\image_1025_heading_1.jpg,images\image_1025_heading_2.jpg,images\image_1025_heading_3.jpg
53130,Laval,53,Mayenne,Pays de la Loire,48.069898011541746,-0.7972864765741094,images\image_1026_heading_0.jpg,images\image_1026_heading_1.jpg,images\image_1026_heading_2.jpg,images\image_1026_heading_3.jpg
53003,Ambrières-les-Vallées,53,Mayenne,Pays de la Loire,48.400997355255164,-0.6320581241274588,images\image_1029_heading_0.jpg,images\image_1029_heading_1.jpg,images\image_1029_heading_2.jpg,images\image_1029_heading_3.jpg
53180,Pommerieux,53,Mayenne,Pays de la Loire,47.82672530853391,-0.8989389231447606,images\image_1030_heading_0.jpg,images\image_1030_heading_1.jpg,images\image_1030_heading_2.jpg,images\image_1030_heading_3.jpg
53005,Andouillé,53,Mayenne,Pays de la Loire,48.17860525926493,-0.7858174882032612,images\image_1031_heading_0.jpg,images\image_1031_heading_1.jpg,images\image_1031_heading_2.jpg,images\image_1031_heading_3.jpg
53218,Sainte-Gemmes-le-Robert,53,Mayenne,Pays de la Loire,48.22161408954477,-0.41803630696248756,images\image_1033_heading_0.jpg,images\image_1033_heading_1.jpg,images\image_1033_heading_2.jpg,images\image_1033_heading_3.jpg
53203,Saint-Brice,53,Mayenne,Pays de la Loire,47.84603311689168,-0.4442950242405159,images\image_1036_heading_0.jpg,images\image_1036_heading_1.jpg,images\image_1036_heading_2.jpg,images\image_1036_heading_3.jpg
54115,Champigneulles,54,Meurthe-et-Moselle,Grand Est,48.73282602260274,6.158972754194614,images\image_1041_heading_0.jpg,images\image_1041_heading_1.jpg,images\image_1041_heading_2.jpg,images\image_1041_heading_3.jpg
54528,Toul,54,Meurthe-et-Moselle,Grand Est,48.68188765901704,5.892500800369005,images\image_1042_heading_0.jpg,images\image_1042_heading_1.jpg,images\image_1042_heading_2.jpg,images\image_1042_heading_3.jpg
54528,Toul,54,Meurthe-et-Moselle,Grand Est,48.66367639412826,5.8865640557421015,images\image_1043_heading_0.jpg,images\image_1043_heading_1.jpg,images\image_1043_heading_2.jpg,images\image_1043_heading_3.jpg
54346,Manoncourt-en-Woëvre,54,Meurthe-et-Moselle,Grand Est,48.784619098522725,5.926614495532188,images\image_1044_heading_0.jpg,images\image_1044_heading_1.jpg,images\image_1044_heading_2.jpg,images\image_1044_heading_3.jpg
54349,Manonviller,54,Meurthe-et-Moselle,Grand Est,48.58166715178307,6.6565782444453,images\image_1045_heading_0.jpg,images\image_1045_heading_1.jpg,images\image_1045_heading_2.jpg,images\image_1045_heading_3.jpg
54352,Maron,54,Meurthe-et-Moselle,Grand Est,48.641347500424686,6.044017582602716,images\image_1046_heading_0.jpg,images\image_1046_heading_1.jpg,images\image_1046_heading_2.jpg,images\image_1046_heading_3.jpg
54305,Lay-Saint-Christophe,54,Meurthe-et-Moselle,Grand Est,48.74855815188346,6.191395110117801,images\image_1049_heading_0.jpg,images\image_1049_heading_1.jpg,images\image_1049_heading_2.jpg,images\image_1049_heading_3.jpg
54305,Lay-Saint-Christophe,54,Meurthe-et-Moselle,Grand Est,48.75074087513626,6.193733249911615,images\image_1050_heading_0.jpg,images\image_1050_heading_1.jpg,images\image_1050_heading_2.jpg,images\image_1050_heading_3.jpg
54318,Liverdun,54,Meurthe-et-Moselle,Grand Est,48.75091275972891,6.057919192033016,images\image_1051_heading_0.jpg,images\image_1051_heading_1.jpg,images\image_1051_heading_2.jpg,images\image_1051_heading_3.jpg
54318,Liverdun,54,Meurthe-et-Moselle,Grand Est,48.77032547376602,6.053498037819659,images\image_1052_heading_0.jpg,images\image_1052_heading_1.jpg,images\image_1052_heading_2.jpg,images\image_1052_heading_3.jpg
54526,Tomblaine,54,Meurthe-et-Moselle,Grand Est,48.676277179351516,6.220210363269869,images\image_1054_heading_0.jpg,images\image_1054_heading_1.jpg,images\image_1054_heading_2.jpg,images\image_1054_heading_3.jpg
54328,Ludres,54,Meurthe-et-Moselle,Grand Est,48.613413602090596,6.165234573131397,images\image_1055_heading_0.jpg,images\image_1055_heading_1.jpg,images\image_1055_heading_2.jpg,images\image_1055_heading_3.jpg
54328,Ludres,54,Meurthe-et-Moselle,Grand Est,48.623342114259216,6.179574199083935,images\image_1056_heading_0.jpg,images\image_1056_heading_1.jpg,images\image_1056_heading_2.jpg,images\image_1056_heading_3.jpg
54328,Ludres,54,Meurthe-et-Moselle,Grand Est,48.620232605453026,6.170380516205431,images\image_1057_heading_0.jpg,images\image_1057_heading_1.jpg,images\image_1057_heading_2.jpg,images\image_1057_heading_3.jpg
54373,Moncel-lès-Lunéville,54,Meurthe-et-Moselle,Grand Est,48.57782704092468,6.522611780585232,images\image_1058_heading_0.jpg,images\image_1058_heading_1.jpg,images\image_1058_heading_2.jpg,images\image_1058_heading_3.jpg
54459,Richardménil,54,Meurthe-et-Moselle,Grand Est,48.59515596571331,6.167634412477526,images\image_1059_heading_0.jpg,images\image_1059_heading_1.jpg,images\image_1059_heading_2.jpg,images\image_1059_heading_3.jpg
55545,Verdun,55,Meuse,Grand Est,49.16564994012919,5.4181570950559,images\image_1061_heading_0.jpg,images\image_1061_heading_1.jpg,images\image_1061_heading_2.jpg,images\image_1061_heading_3.jpg
55545,Verdun,55,Meuse,Grand Est,49.15990473851479,5.385443227713956,images\image_1062_heading_0.jpg,images\image_1062_heading_1.jpg,images\image_1062_heading_2.jpg,images\image_1062_heading_3.jpg
55453,Saint-André-en-Barrois,55,Meuse,Grand Est,48.992860091929245,5.223813661940481,images\image_1063_heading_0.jpg,images\image_1063_heading_1.jpg,images\image_1063_heading_2.jpg,images\image_1063_heading_3.jpg
55345,Mont-devant-Sassey,55,Meuse,Grand Est,49.41069907621715,5.16994665237462,images\image_1065_heading_0.jpg,images\image_1065_heading_1.jpg,images\image_1065_heading_2.jpg,images\image_1065_heading_3.jpg
55551,Vigneulles-lès-Hattonchâtel,55,Meuse,Grand Est,48.976160103923014,5.716959215202696,images\image_1066_heading_0.jpg,images\image_1066_heading_1.jpg,images\image_1066_heading_2.jpg,images\image_1066_heading_3.jpg
55431,Richecourt,55,Meuse,Grand Est,48.878946061647696,5.763110489668463,images\image_1067_heading_0.jpg,images\image_1067_heading_1.jpg,images\image_1067_heading_2.jpg,images\image_1067_heading_3.jpg
55446,Rumont,55,Meuse,Grand Est,48.83744948940358,5.276559282155874,images\image_1068_heading_0.jpg,images\image_1068_heading_1.jpg,images\image_1068_heading_2.jpg,images\image_1068_heading_3.jpg
55553,Vignot,55,Meuse,Grand Est,48.77521599628251,5.6032219936610765,images\image_1069_heading_0.jpg,images\image_1069_heading_1.jpg,images\image_1069_heading_2.jpg,images\image_1069_heading_3.jpg
55369,Naives-Rosières,55,Meuse,Grand Est,48.794699281659085,5.218627956168039,images\image_1070_heading_0.jpg,images\image_1070_heading_1.jpg,images\image_1070_heading_2.jpg,images\image_1070_heading_3.jpg
55346,Montfaucon-d'Argonne,55,Meuse,Grand Est,49.27054412176284,5.1323146129483455,images\image_1071_heading_0.jpg,images\image_1071_heading_1.jpg,images\image_1071_heading_2.jpg,images\image_1071_heading_3.jpg
55477,Savonnières-en-Perthois,55,Meuse,Grand Est,48.597687583469174,5.127595685272848,images\image_1072_heading_0.jpg,images\image_1072_heading_1.jpg,images\image_1072_heading_2.jpg,images\image_1072_heading_3.jpg
55423,Rembercourt-Sommaisne,55,Meuse,Grand Est,48.946817587342075,5.165609623415721,images\image_1073_heading_0.jpg,images\image_1073_heading_1.jpg,images\image_1073_heading_2.jpg,images\image_1073_heading_3.jpg
55359,Morley,55,Meuse,Grand Est,48.57824358289343,5.250115858862546,images\image_1074_heading_0.jpg,images\image_1074_heading_1.jpg,images\image_1074_heading_2.jpg,images\image_1074_heading_3.jpg
55364,Mouzay,55,Meuse,Grand Est,49.462757851050156,5.218783933394271,images\image_1075_heading_0.jpg,images\image_1075_heading_1.jpg,images\image_1075_heading_2.jpg,images\image_1075_heading_3.jpg
55364,Mouzay,55,Meuse,Grand Est,49.4351947885202,5.204451792040855,images\image_1076_heading_0.jpg,images\image_1076_heading_1.jpg,images\image_1076_heading_2.jpg,images\image_1076_heading_3.jpg
55388,Noyers-Auzécourt,55,Meuse,Grand Est,48.8672450280694,4.953013295967498,images\image_1077_heading_0.jpg,images\image_1077_heading_1.jpg,images\image_1077_heading_2.jpg,images\image_1077_heading_3.jpg
56162,Ploemeur,56,Morbihan,Bretagne,47.704447800930645,-3.458735387588093,images\image_1080_heading_0.jpg,images\image_1080_heading_1.jpg,images\image_1080_heading_2.jpg,images\image_1080_heading_3.jpg
56184,Questembert,56,Morbihan,Bretagne,47.671014642758145,-2.443309654035822,images\image_1082_heading_0.jpg,images\image_1082_heading_1.jpg,images\image_1082_heading_2.jpg,images\image_1082_heading_3.jpg
56206,Saint-Avé,56,Morbihan,Bretagne,47.71354641150554,-2.751653130968339,images\image_1083_heading_0.jpg,images\image_1083_heading_1.jpg,images\image_1083_heading_2.jpg,images\image_1083_heading_3.jpg
56057,Le Faouët,56,Morbihan,Bretagne,48.02026715037721,-3.4766289303032534,images\image_1084_heading_0.jpg,images\image_1084_heading_1.jpg,images\image_1084_heading_2.jpg,images\image_1084_heading_3.jpg
56241,Sauzon,56,Morbihan,Bretagne,47.356413435396234,-3.241181616033005,images\image_1085_heading_0.jpg,images\image_1085_heading_1.jpg,images\image_1085_heading_2.jpg,images\image_1085_heading_3.jpg
56102,Forges de Lanouée,56,Morbihan,Bretagne,48.00002463390563,-2.62009280907915,images\image_1086_heading_0.jpg,images\image_1086_heading_1.jpg,images\image_1086_heading_2.jpg,images\image_1086_heading_3.jpg
56173,Pluméliau-Bieuzy,56,Morbihan,Bretagne,47.96262434363136,-2.95540028414498,images\image_1088_heading_0.jpg,images\image_1088_heading_1.jpg,images\image_1088_heading_2.jpg,images\image_1088_heading_3.jpg
56021,Brandérion,56,Morbihan,Bretagne,47.80138499358933,-3.208871873431205,images\image_1089_heading_0.jpg,images\image_1089_heading_1.jpg,images\image_1089_heading_2.jpg,images\image_1089_heading_3.jpg
56260,Vannes,56,Morbihan,Bretagne,47.650472827094525,-2.7535450935160206,images\image_1091_heading_0.jpg,images\image_1091_heading_1.jpg,images\image_1091_heading_2.jpg,images\image_1091_heading_3.jpg
56074,Guénin,56,Morbihan,Bretagne,47.90699349625182,-2.9283637294781175,images\image_1094_heading_0.jpg,images\image_1094_heading_1.jpg,images\image_1094_heading_2.jpg,images\image_1094_heading_3.jpg
56144,Évellys,56,Morbihan,Bretagne,47.985770232108806,-2.8646301788281248,images\image_1096_heading_0.jpg,images\image_1096_heading_1.jpg,images\image_1096_heading_2.jpg,images\image_1096_heading_3.jpg
56046,Crach,56,Morbihan,Bretagne,47.62343842562875,-2.962053364906515,images\image_1098_heading_0.jpg,images\image_1098_heading_1.jpg,images\image_1098_heading_2.jpg,images\image_1098_heading_3.jpg
56152,Le Palais,56,Morbihan,Bretagne,47.3529148166244,-3.2006148822919966,images\image_1099_heading_0.jpg,images\image_1099_heading_1.jpg,images\image_1099_heading_2.jpg,images\image_1099_heading_3.jpg
57560,Racrange,57,Moselle,Grand Est,48.925474266132504,6.674242518270092,images\image_1101_heading_0.jpg,images\image_1101_heading_1.jpg,images\image_1101_heading_2.jpg,images\image_1101_heading_3.jpg
57240,Freyming-Merlebach,57,Moselle,Grand Est,49.14127686058362,6.807761437741031,images\image_1102_heading_0.jpg,images\image_1102_heading_1.jpg,images\image_1102_heading_2.jpg,images\image_1102_heading_3.jpg
57647,Serémange-Erzange,57,Moselle,Grand Est,49.318486845801246,6.084264033391272,images\image_1103_heading_0.jpg,images\image_1103_heading_1.jpg,images\image_1103_heading_2.jpg,images\image_1103_heading_3.jpg
57762,Zimming,57,Moselle,Grand Est,49.14233737340553,6.582267651001386,images\image_1106_heading_0.jpg,images\image_1106_heading_1.jpg,images\image_1106_heading_2.jpg,images\image_1106_heading_3.jpg
57672,Thionville,57,Moselle,Grand Est,49.35465822179333,6.159877323615156,images\image_1107_heading_0.jpg,images\image_1107_heading_1.jpg,images\image_1107_heading_2.jpg,images\image_1107_heading_3.jpg
57672,Thionville,57,Moselle,Grand Est,49.35463576146467,6.159784063153691,images\image_1108_heading_0.jpg,images\image_1108_heading_1.jpg,images\image_1108_heading_2.jpg,images\image_1108_heading_3.jpg
57469,Mittersheim,57,Moselle,Grand Est,48.859809241833936,6.933249131917248,images\image_1109_heading_0.jpg,images\image_1109_heading_1.jpg,images\image_1109_heading_2.jpg,images\image_1109_heading_3.jpg
57199,Escherange,57,Moselle,Grand Est,49.42245833938912,6.081179784298755,images\image_1110_heading_0.jpg,images\image_1110_heading_1.jpg,images\image_1110_heading_2.jpg,images\image_1110_heading_3.jpg
57089,Bitche,57,Moselle,Grand Est,49.05524410079087,7.470004929803629,images\image_1112_heading_0.jpg,images\image_1112_heading_1.jpg,images\image_1112_heading_2.jpg,images\image_1112_heading_3.jpg
57208,Farschviller,57,Moselle,Grand Est,49.090270264197585,6.8935097975877975,images\image_1113_heading_0.jpg,images\image_1113_heading_1.jpg,images\image_1113_heading_2.jpg,images\image_1113_heading_3.jpg
57072,Bettelainville,57,Moselle,Grand Est,49.24669265528495,6.320313228819967,images\image_1114_heading_0.jpg,images\image_1114_heading_1.jpg,images\image_1114_heading_2.jpg,images\image_1114_heading_3.jpg
57208,Farschviller,57,Moselle,Grand Est,49.09521886127336,6.869749140891575,images\image_1116_heading_0.jpg,images\image_1116_heading_1.jpg,images\image_1116_heading_2.jpg,images\image_1116_heading_3.jpg
57372,Kuntzig,57,Moselle,Grand Est,49.35013990248285,6.2317428425322765,images\image_1117_heading_0.jpg,images\image_1117_heading_1.jpg,images\image_1117_heading_2.jpg,images\image_1117_heading_3.jpg
57529,Ottange,57,Moselle,Grand Est,49.441241802922136,6.0377982537646755,images\image_1118_heading_0.jpg,images\image_1118_heading_1.jpg,images\image_1118_heading_2.jpg,images\image_1118_heading_3.jpg
57672,Thionville,57,Moselle,Grand Est,49.363962299654695,6.120332293312388,images\image_1119_heading_0.jpg,images\image_1119_heading_1.jpg,images\image_1119_heading_2.jpg,images\image_1119_heading_3.jpg
58207,Parigny-les-Vaux,58,Nièvre,Bourgogne-Franche-Comté,47.113114542380245,3.1540432571626527,images\image_1120_heading_0.jpg,images\image_1120_heading_1.jpg,images\image_1120_heading_2.jpg,images\image_1120_heading_3.jpg
58273,Sauvigny-les-Bois,58,Nièvre,Bourgogne-Franche-Comté,46.96867514278827,3.274240022390082,images\image_1121_heading_0.jpg,images\image_1121_heading_1.jpg,images\image_1121_heading_2.jpg,images\image_1121_heading_3.jpg
58194,Nevers,58,Nièvre,Bourgogne-Franche-Comté,46.994829560490366,3.161523635323887,images\image_1122_heading_0.jpg,images\image_1122_heading_1.jpg,images\image_1122_heading_2.jpg,images\image_1122_heading_3.jpg
58037,Brassy,58,Nièvre,Bourgogne-Franche-Comté,47.25585786054789,3.942507928199703,images\image_1123_heading_0.jpg,images\image_1123_heading_1.jpg,images\image_1123_heading_2.jpg,images\image_1123_heading_3.jpg
58183,Mouron-sur-Yonne,58,Nièvre,Bourgogne-Franche-Comté,47.2029577495014,3.734166737391717,images\image_1125_heading_0.jpg,images\image_1125_heading_1.jpg,images\image_1125_heading_2.jpg,images\image_1125_heading_3.jpg
58165,Metz-le-Comte,58,Nièvre,Bourgogne-Franche-Comté,47.39497070269098,3.644667767450268,images\image_1126_heading_0.jpg,images\image_1126_heading_1.jpg,images\image_1126_heading_2.jpg,images\image_1126_heading_3.jpg
58168,Millay,58,Nièvre,Bourgogne-Franche-Comté,46.842169124442485,3.9974605177753215,images\image_1127_heading_0.jpg,images\image_1127_heading_1.jpg,images\image_1127_heading_2.jpg,images\image_1127_heading_3.jpg
58175,Mont-et-Marré,58,Nièvre,Bourgogne-Franche-Comté,47.08523039879648,3.666104840500209,images\image_1131_heading_0.jpg,images\image_1131_heading_1.jpg,images\image_1131_heading_2.jpg,images\image_1131_heading_3.jpg
58121,Garchizy,58,Nièvre,Bourgogne-Franche-Comté,47.03251174918377,3.0888639071806487,images\image_1132_heading_0.jpg,images\image_1132_heading_1.jpg,images\image_1132_heading_2.jpg,images\image_1132_heading_3.jpg
58194,Nevers,58,Nièvre,Bourgogne-Franche-Comté,46.997790436061024,3.1540992412975943,images\image_1134_heading_0.jpg,images\image_1134_heading_1.jpg,images\image_1134_heading_2.jpg,images\image_1134_heading_3.jpg
58260,Saint-Parize-le-Châtel,58,Nièvre,Bourgogne-Franche-Comté,46.88077473967203,3.212628282283051,images\image_1135_heading_0.jpg,images\image_1135_heading_1.jpg,images\image_1135_heading_2.jpg,images\image_1135_heading_3.jpg
58262,Saint-Péreuse,58,Nièvre,Bourgogne-Franche-Comté,47.054185368592144,3.8094379120102326,images\image_1136_heading_0.jpg,images\image_1136_heading_1.jpg,images\image_1136_heading_2.jpg,images\image_1136_heading_3.jpg
58303,Varennes-Vauzelles,58,Nièvre,Bourgogne-Franche-Comté,47.02169756421976,3.1484427589241104,images\image_1138_heading_0.jpg,images\image_1138_heading_1.jpg,images\image_1138_heading_2.jpg,images\image_1138_heading_3.jpg
58306,Verneuil,58,Nièvre,Bourgogne-Franche-Comté,46.865561710754825,3.6002093543680753,images\image_1139_heading_0.jpg,images\image_1139_heading_1.jpg,images\image_1139_heading_2.jpg,images\image_1139_heading_3.jpg
59110,Brouckerque,59,Nord,Hauts-de-France,50.96033121924544,2.273007049557877,images\image_1141_heading_0.jpg,images\image_1141_heading_1.jpg,images\image_1141_heading_2.jpg,images\image_1141_heading_3.jpg
59350,Lille,59,Nord,Hauts-de-France,50.603423964031826,3.054658272012478,images\image_1142_heading_0.jpg,images\image_1142_heading_1.jpg,images\image_1142_heading_2.jpg,images\image_1142_heading_3.jpg
59212,Estaires,59,Nord,Hauts-de-France,50.646955135267966,2.709007072784283,images\image_1143_heading_0.jpg,images\image_1143_heading_1.jpg,images\image_1143_heading_2.jpg,images\image_1143_heading_3.jpg
59350,Lille,59,Nord,Hauts-de-France,50.62154740023355,3.0549794352539763,images\image_1144_heading_0.jpg,images\image_1144_heading_1.jpg,images\image_1144_heading_2.jpg,images\image_1144_heading_3.jpg
59279,Halluin,59,Nord,Hauts-de-France,50.781011717599185,3.117867364547742,images\image_1145_heading_0.jpg,images\image_1145_heading_1.jpg,images\image_1145_heading_2.jpg,images\image_1145_heading_3.jpg
59258,Genech,59,Nord,Hauts-de-France,50.53124465213342,3.2073610262839,images\image_1146_heading_0.jpg,images\image_1146_heading_1.jpg,images\image_1146_heading_2.jpg,images\image_1146_heading_3.jpg
59017,Armentières,59,Nord,Hauts-de-France,50.69132147340162,2.880841161450074,images\image_1147_heading_0.jpg,images\image_1147_heading_1.jpg,images\image_1147_heading_2.jpg,images\image_1147_heading_3.jpg
59350,Lille,59,Nord,Hauts-de-France,50.640077262002706,3.0823219912509914,images\image_1148_heading_0.jpg,images\image_1148_heading_1.jpg,images\image_1148_heading_2.jpg,images\image_1148_heading_3.jpg
59009,Villeneuve-d'Ascq,59,Nord,Hauts-de-France,50.642482419331365,3.1354490829685746,images\image_1150_heading_0.jpg,images\image_1150_heading_1.jpg,images\image_1150_heading_2.jpg,images\image_1150_heading_3.jpg
59017,Armentières,59,Nord,Hauts-de-France,50.689838906753245,2.884435502738274,images\image_1151_heading_0.jpg,images\image_1151_heading_1.jpg,images\image_1151_heading_2.jpg,images\image_1151_heading_3.jpg
59294,Haynecourt,59,Nord,Hauts-de-France,50.21334440611771,3.164424033749361,images\image_1152_heading_0.jpg,images\image_1152_heading_1.jpg,images\image_1152_heading_2.jpg,images\image_1152_heading_3.jpg
59350,Lille,59,Nord,Hauts-de-France,50.614685295070316,3.0406296495862883,images\image_1153_heading_0.jpg,images\image_1153_heading_1.jpg,images\image_1153_heading_2.jpg,images\image_1153_heading_3.jpg
59350,Lille,59,Nord,Hauts-de-France,50.61411477341619,3.0365248430267164,images\image_1154_heading_0.jpg,images\image_1154_heading_1.jpg,images\image_1154_heading_2.jpg,images\image_1154_heading_3.jpg
59017,Armentières,59,Nord,Hauts-de-France,50.69313879933602,2.8884978648308564,images\image_1155_heading_0.jpg,images\image_1155_heading_1.jpg,images\image_1155_heading_2.jpg,images\image_1155_heading_3.jpg
59350,Lille,59,Nord,Hauts-de-France,50.63137389363329,3.068826955803283,images\image_1156_heading_0.jpg,images\image_1156_heading_1.jpg,images\image_1156_heading_2.jpg,images\image_1156_heading_3.jpg
59375,Marchiennes,59,Nord,Hauts-de-France,50.420388060276636,3.2545733838653415,images\image_1157_heading_0.jpg,images\image_1157_heading_1.jpg,images\image_1157_heading_2.jpg,images\image_1157_heading_3.jpg
59595,Thun-Saint-Martin,59,Nord,Hauts-de-France,50.235083543523935,3.3130507978758192,images\image_1158_heading_0.jpg,images\image_1158_heading_1.jpg,images\image_1158_heading_2.jpg,images\image_1158_heading_3.jpg
59009,Villeneuve-d'Ascq,59,Nord,Hauts-de-France,50.615880933569066,3.1383916441567545,images\image_1159_heading_0.jpg,images\image_1159_heading_1.jpg,images\image_1159_heading_2.jpg,images\image_1159_heading_3.jpg
